LAMMPS data file for SC lattice

125 atoms
19125 angles

1 atom types
6 angle types

0.0 5 xlo xhi
0.0 5 ylo yhi
0.0 5 zlo zhi

Masses

1 1.0

Atoms

5879 3 44 39 13
5880 3 44 39 15
5881 1 44 39 19
5882 5 44 39 33
5883 5 44 39 35
5884 1 44 39 43
5885 1 44 39 45
5886 5 44 39 59
5887 3 44 39 63
5888 3 44 39 65
5889 1 44 39 69
5890 5 64 39 9
5891 5 64 39 13
5892 5 64 39 15
5893 5 64 39 19
5894 3 64 39 33
5895 3 64 39 35
5896 3 64 39 43
5897 3 64 39 45
5898 1 64 39 59
5899 1 64 39 63
5900 1 64 39 65
5901 1 64 39 69
5902 2 9 39 13
5903 2 9 39 15
5904 3 9 39 19
5905 2 9 39 33
5906 2 9 39 35
5907 4 9 39 43
5908 4 9 39 45
5909 3 9 39 59
5910 4 9 39 63
5911 4 9 39 65
5912 6 9 39 69
5913 3 13 39 15
5914 2 13 39 19
5915 2 13 39 33
5916 4 13 39 35
5917 2 13 39 43
5918 4 13 39 45
5919 4 13 39 59
5920 3 13 39 63
5921 6 13 39 65
5922 4 13 39 69
5923 2 15 39 19
5924 4 15 39 33
5925 2 15 39 35
5926 4 15 39 43
5927 2 15 39 45
5928 4 15 39 59
5929 6 15 39 63
5930 3 15 39 65
5931 4 15 39 69
5932 4 19 39 33
5933 4 19 39 35
5934 2 19 39 43
5935 2 19 39 45
5936 6 19 39 59
5937 4 19 39 63
5938 4 19 39 65
5939 3 19 39 69
5940 3 33 39 35
5941 3 33 39 43
5942 6 33 39 45
5943 2 33 39 59
5944 2 33 39 63
5945 4 33 39 65
5946 4 33 39 69
5947 6 35 39 43
5948 3 35 39 45
5949 2 35 39 59
5950 4 35 39 63
5951 2 35 39 65
5952 4 35 39 69
5953 3 43 39 45
5954 4 43 39 59
5955 2 43 39 63
5956 4 43 39 65
5957 2 43 39 69
5958 4 45 39 59
5959 4 45 39 63
5960 2 45 39 65
5961 2 45 39 69
5962 2 59 39 63
5963 2 59 39 65
5964 3 59 39 69
5965 3 63 39 65
5966 2 63 39 69
5967 2 65 39 69
5968 3 15 40 35
5969 3 15 40 39
5970 3 15 40 36
5971 3 15 40 45
5972 6 15 40 65
5973 1 15 40 10
5974 1 15 40 14
5975 1 15 40 11
5976 1 15 40 20
5977 3 15 40 34
5978 3 15 40 31
5979 3 15 40 44
5980 3 15 40 41
5981 5 15 40 60
5982 5 15 40 64
5983 5 15 40 61
5984 5 15 40 70
5985 3 35 40 39
5986 3 35 40 36
5987 6 35 40 45
5988 3 35 40 65
5989 1 35 40 10
5990 3 35 40 14
5991 3 35 40 11
5992 5 35 40 20
5993 1 35 40 34
5994 1 35 40 31
5995 5 35 40 44
5996 5 35 40 41
5997 1 35 40 60
5998 3 35 40 64
5999 3 35 40 61
6000 5 35 40 70
6001 6 39 40 36
6002 3 39 40 45
6003 3 39 40 65
6004 3 39 40 10
6005 1 39 40 14
6006 5 39 40 11
6007 3 39 40 20
6008 1 39 40 34
6009 5 39 40 31
6010 1 39 40 44
6011 5 39 40 41
6012 3 39 40 60
6013 1 39 40 64
6014 5 39 40 61
6015 3 39 40 70
6016 3 36 40 45
6017 3 36 40 65
6018 3 36 40 10
6019 5 36 40 14
6020 1 36 40 11
6021 3 36 40 20
6022 5 36 40 34
6023 1 36 40 31
6024 5 36 40 44
6025 1 36 40 41
6026 3 36 40 60
6027 5 36 40 64
6028 1 36 40 61
6029 3 36 40 70
6030 3 45 40 65
6031 5 45 40 10
6032 3 45 40 14
6033 3 45 40 11
6034 1 45 40 20
6035 5 45 40 34
6036 5 45 40 31
6037 1 45 40 44
6038 1 45 40 41
6039 5 45 40 60
6040 3 45 40 64
6041 3 45 40 61
6042 1 45 40 70
6043 5 65 40 10
6044 5 65 40 14
6045 5 65 40 11
6046 5 65 40 20
6047 3 65 40 34
6048 3 65 40 31
6049 3 65 40 44
6050 3 65 40 41
6051 1 65 40 60
6052 1 65 40 64
6053 1 65 40 61
6054 1 65 40 70
6055 2 10 40 14
6056 2 10 40 11
6057 3 10 40 20
6058 2 10 40 34
6059 2 10 40 31
6060 4 10 40 44
6061 4 10 40 41
6062 3 10 40 60
6063 4 10 40 64
6064 4 10 40 61
6065 6 10 40 70
6066 3 14 40 11
6067 2 14 40 20
6068 2 14 40 34
6069 4 14 40 31
6070 2 14 40 44
6071 4 14 40 41
6072 4 14 40 60
6073 3 14 40 64
6074 6 14 40 61
6075 4 14 40 70
6076 2 11 40 20
6077 4 11 40 34
6078 2 11 40 31
6079 4 11 40 44
6080 2 11 40 41
6081 4 11 40 60
6082 6 11 40 64
6083 3 11 40 61
6084 4 11 40 70
6085 4 20 40 34
6086 4 20 40 31
6087 2 20 40 44
6088 2 20 40 41
6089 6 20 40 60
6090 4 20 40 64
6091 4 20 40 61
6092 3 20 40 70
6093 3 34 40 31
6094 3 34 40 44
6095 6 34 40 41
6096 2 34 40 60
6097 2 34 40 64
6098 4 34 40 61
6099 4 34 40 70
6100 6 31 40 44
6101 3 31 40 41
6102 2 31 40 60
6103 4 31 40 64
6104 2 31 40 61
6105 4 31 40 70
6106 3 44 40 41
6107 4 44 40 60
6108 2 44 40 64
6109 4 44 40 61
6110 2 44 40 70
6111 4 41 40 60
6112 4 41 40 64
6113 2 41 40 61
6114 2 41 40 70
6115 2 60 40 64
6116 2 60 40 61
6117 3 60 40 70
6118 3 64 40 61
6119 2 64 40 70
6120 2 61 40 70
6121 3 16 41 36
6122 3 16 41 45
6123 3 16 41 42
6124 3 16 41 46
6125 6 16 41 66
6126 1 16 41 11
6127 1 16 41 20
6128 1 16 41 17
6129 1 16 41 21
6130 3 16 41 40
6131 3 16 41 37
6132 3 16 41 50
6133 3 16 41 47
6134 5 16 41 61
6135 5 16 41 70
6136 5 16 41 67
6137 5 16 41 71
6138 3 36 41 45
6139 3 36 41 42
6140 6 36 41 46
6141 3 36 41 66
6142 1 36 41 11
6143 3 36 41 20
6144 3 36 41 17
6145 5 36 41 21
6146 1 36 41 40
6147 1 36 41 37
6148 5 36 41 50
6149 5 36 41 47
6150 1 36 41 61
6151 3 36 41 70
6152 3 36 41 67
6153 5 36 41 71
6154 6 45 41 42
6155 3 45 41 46
6156 3 45 41 66
6157 3 45 41 11
6158 1 45 41 20
6159 5 45 41 17
6160 3 45 41 21
6161 1 45 41 40
6162 5 45 41 37
6163 1 45 41 50
6164 5 45 41 47
6165 3 45 41 61
6166 1 45 41 70
6167 5 45 41 67
6168 3 45 41 71
6169 3 42 41 46
6170 3 42 41 66
6171 3 42 41 11
6172 5 42 41 20
6173 1 42 41 17
6174 3 42 41 21
6175 5 42 41 40
6176 1 42 41 37
6177 5 42 41 50
6178 1 42 41 47
6179 3 42 41 61
6180 5 42 41 70
6181 1 42 41 67
6182 3 42 41 71
6183 3 46 41 66
6184 5 46 41 11
6185 3 46 41 20
6186 3 46 41 17
6187 1 46 41 21
6188 5 46 41 40
6189 5 46 41 37
6190 1 46 41 50
6191 1 46 41 47
6192 5 46 41 61
6193 3 46 41 70
6194 3 46 41 67
6195 1 46 41 71
6196 5 66 41 11
6197 5 66 41 20
6198 5 66 41 17
6199 5 66 41 21
6200 3 66 41 40
6201 3 66 41 37
6202 3 66 41 50
6203 3 66 41 47
6204 1 66 41 61
6205 1 66 41 70
6206 1 66 41 67
6207 1 66 41 71
6208 2 11 41 20
6209 2 11 41 17
6210 3 11 41 21
6211 2 11 41 40
6212 2 11 41 37
6213 4 11 41 50
6214 4 11 41 47
6215 3 11 41 61
6216 4 11 41 70
6217 4 11 41 67
6218 6 11 41 71
6219 3 20 41 17
6220 2 20 41 21
6221 2 20 41 40
6222 4 20 41 37
6223 2 20 41 50
6224 4 20 41 47
6225 4 20 41 61
6226 3 20 41 70
6227 6 20 41 67
6228 4 20 41 71
6229 2 17 41 21
6230 4 17 41 40
6231 2 17 41 37
6232 4 17 41 50
6233 2 17 41 47
6234 4 17 41 61
6235 6 17 41 70
6236 3 17 41 67
6237 4 17 41 71
6238 4 21 41 40
6239 4 21 41 37
6240 2 21 41 50
6241 2 21 41 47
6242 6 21 41 61
6243 4 21 41 70
6244 4 21 41 67
6245 3 21 41 71
6246 3 40 41 37
6247 3 40 41 50
6248 6 40 41 47
6249 2 40 41 61
6250 2 40 41 70
6251 4 40 41 67
6252 4 40 41 71
6253 6 37 41 50
6254 3 37 41 47
6255 2 37 41 61
6256 4 37 41 70
6257 2 37 41 67
6258 4 37 41 71
6259 3 50 41 47
6260 4 50 41 61
6261 2 50 41 70
6262 4 50 41 67
6263 2 50 41 71
6264 4 47 41 61
6265 4 47 41 70
6266 2 47 41 67
6267 2 47 41 71
6268 2 61 41 70
6269 2 61 41 67
6270 3 61 41 71
6271 3 70 41 67
6272 2 70 41 71
6273 2 67 41 71
6274 3 17 42 37
6275 3 17 42 41
6276 3 17 42 43
6277 3 17 42 47
6278 6 17 42 67
6279 1 17 42 12
6280 1 17 42 16
6281 1 17 42 18
6282 1 17 42 22
6283 3 17 42 36
6284 3 17 42 38
6285 3 17 42 46
6286 3 17 42 48
6287 5 17 42 62
6288 5 17 42 66
6289 5 17 42 68
6290 5 17 42 72
6291 3 37 42 41
6292 3 37 42 43
6293 6 37 42 47
6294 3 37 42 67
6295 1 37 42 12
6296 3 37 42 16
6297 3 37 42 18
6298 5 37 42 22
6299 1 37 42 36
6300 1 37 42 38
6301 5 37 42 46
6302 5 37 42 48
6303 1 37 42 62
6304 3 37 42 66
6305 3 37 42 68
6306 5 37 42 72
6307 6 41 42 43
6308 3 41 42 47
6309 3 41 42 67
6310 3 41 42 12
6311 1 41 42 16
6312 5 41 42 18
6313 3 41 42 22
6314 1 41 42 36
6315 5 41 42 38
6316 1 41 42 46
6317 5 41 42 48
6318 3 41 42 62
6319 1 41 42 66
6320 5 41 42 68
6321 3 41 42 72
6322 3 43 42 47
6323 3 43 42 67
6324 3 43 42 12
6325 5 43 42 16
6326 1 43 42 18
6327 3 43 42 22
6328 5 43 42 36
6329 1 43 42 38
6330 5 43 42 46
6331 1 43 42 48
6332 3 43 42 62
6333 5 43 42 66
6334 1 43 42 68
6335 3 43 42 72
6336 3 47 42 67
6337 5 47 42 12
6338 3 47 42 16
6339 3 47 42 18
6340 1 47 42 22
6341 5 47 42 36
6342 5 47 42 38
6343 1 47 42 46
6344 1 47 42 48
6345 5 47 42 62
6346 3 47 42 66
6347 3 47 42 68
6348 1 47 42 72
6349 5 67 42 12
6350 5 67 42 16
6351 5 67 42 18
6352 5 67 42 22
6353 3 67 42 36
6354 3 67 42 38
6355 3 67 42 46
6356 3 67 42 48
6357 1 67 42 62
6358 1 67 42 66
6359 1 67 42 68
6360 1 67 42 72
6361 2 12 42 16
6362 2 12 42 18
6363 3 12 42 22
6364 2 12 42 36
6365 2 12 42 38
6366 4 12 42 46
6367 4 12 42 48
6368 3 12 42 62
6369 4 12 42 66
6370 4 12 42 68
6371 6 12 42 72
6372 3 16 42 18
6373 2 16 42 22
6374 2 16 42 36
6375 4 16 42 38
6376 2 16 42 46
6377 4 16 42 48
6378 4 16 42 62
6379 3 16 42 66
6380 6 16 42 68
6381 4 16 42 72
6382 2 18 42 22
6383 4 18 42 36
6384 2 18 42 38
6385 4 18 42 46
6386 2 18 42 48
6387 4 18 42 62
6388 6 18 42 66
6389 3 18 42 68
6390 4 18 42 72
6391 4 22 42 36
6392 4 22 42 38
6393 2 22 42 46
6394 2 22 42 48
6395 6 22 42 62
6396 4 22 42 66
6397 4 22 42 68
6398 3 22 42 72
6399 3 36 42 38
6400 3 36 42 46
6401 6 36 42 48
6402 2 36 42 62
6403 2 36 42 66
6404 4 36 42 68
6405 4 36 42 72
6406 6 38 42 46
6407 3 38 42 48
6408 2 38 42 62
6409 4 38 42 66
6410 2 38 42 68
6411 4 38 42 72
6412 3 46 42 48
6413 4 46 42 62
6414 2 46 42 66
6415 4 46 42 68
6416 2 46 42 72
6417 4 48 42 62
6418 4 48 42 66
6419 2 48 42 68
6420 2 48 42 72
6421 2 62 42 66
6422 2 62 42 68
6423 3 62 42 72
6424 3 66 42 68
6425 2 66 42 72
6426 2 68 42 72
6427 3 18 43 38
6428 3 18 43 42
6429 3 18 43 44
6430 3 18 43 48
6431 6 18 43 68
6432 1 18 43 13
6433 1 18 43 17
6434 1 18 43 19
6435 1 18 43 23
6436 3 18 43 37
6437 3 18 43 39
6438 3 18 43 47
6439 3 18 43 49
6440 5 18 43 63
6441 5 18 43 67
6442 5 18 43 69
6443 5 18 43 73
6444 3 38 43 42
6445 3 38 43 44
6446 6 38 43 48
6447 3 38 43 68
6448 1 38 43 13
6449 3 38 43 17
6450 3 38 43 19
6451 5 38 43 23
6452 1 38 43 37
6453 1 38 43 39
6454 5 38 43 47
6455 5 38 43 49
6456 1 38 43 63
6457 3 38 43 67
6458 3 38 43 69
6459 5 38 43 73
6460 6 42 43 44
6461 3 42 43 48
6462 3 42 43 68
6463 3 42 43 13
6464 1 42 43 17
6465 5 42 43 19
6466 3 42 43 23
6467 1 42 43 37
6468 5 42 43 39
6469 1 42 43 47
6470 5 42 43 49
6471 3 42 43 63
6472 1 42 43 67
6473 5 42 43 69
6474 3 42 43 73
6475 3 44 43 48
6476 3 44 43 68
6477 3 44 43 13
6478 5 44 43 17
6479 1 44 43 19
6480 3 44 43 23
6481 5 44 43 37
6482 1 44 43 39
6483 5 44 43 47
6484 1 44 43 49
6485 3 44 43 63
6486 5 44 43 67
6487 1 44 43 69
6488 3 44 43 73
6489 3 48 43 68
6490 5 48 43 13
6491 3 48 43 17
6492 3 48 43 19
6493 1 48 43 23
6494 5 48 43 37
6495 5 48 43 39
6496 1 48 43 47
6497 1 48 43 49
6498 5 48 43 63
6499 3 48 43 67
6500 3 48 43 69
6501 1 48 43 73
6502 5 68 43 13
6503 5 68 43 17
6504 5 68 43 19
6505 5 68 43 23
6506 3 68 43 37
6507 3 68 43 39
6508 3 68 43 47
6509 3 68 43 49
6510 1 68 43 63
6511 1 68 43 67
6512 1 68 43 69
6513 1 68 43 73
6514 2 13 43 17
6515 2 13 43 19
6516 3 13 43 23
6517 2 13 43 37
6518 2 13 43 39
6519 4 13 43 47
6520 4 13 43 49
6521 3 13 43 63
6522 4 13 43 67
6523 4 13 43 69
6524 6 13 43 73
6525 3 17 43 19
6526 2 17 43 23
6527 2 17 43 37
6528 4 17 43 39
6529 2 17 43 47
6530 4 17 43 49
6531 4 17 43 63
6532 3 17 43 67
6533 6 17 43 69
6534 4 17 43 73
6535 2 19 43 23
6536 4 19 43 37
6537 2 19 43 39
6538 4 19 43 47
6539 2 19 43 49
6540 4 19 43 63
6541 6 19 43 67
6542 3 19 43 69
6543 4 19 43 73
6544 4 23 43 37
6545 4 23 43 39
6546 2 23 43 47
6547 2 23 43 49
6548 6 23 43 63
6549 4 23 43 67
6550 4 23 43 69
6551 3 23 43 73
6552 3 37 43 39
6553 3 37 43 47
6554 6 37 43 49
6555 2 37 43 63
6556 2 37 43 67
6557 4 37 43 69
6558 4 37 43 73
6559 6 39 43 47
6560 3 39 43 49
6561 2 39 43 63
6562 4 39 43 67
6563 2 39 43 69
6564 4 39 43 73
6565 3 47 43 49
6566 4 47 43 63
6567 2 47 43 67
6568 4 47 43 69
6569 2 47 43 73
6570 4 49 43 63
6571 4 49 43 67
6572 2 49 43 69
6573 2 49 43 73
6574 2 63 43 67
6575 2 63 43 69
6576 3 63 43 73
6577 3 67 43 69
6578 2 67 43 73
6579 2 69 43 73
6580 3 19 44 39
6581 3 19 44 43
6582 3 19 44 45
6583 3 19 44 49
6584 6 19 44 69
6585 1 19 44 14
6586 1 19 44 18
6587 1 19 44 20
6588 1 19 44 24
6589 3 19 44 38
6590 3 19 44 40
6591 3 19 44 48
6592 3 19 44 50
6593 5 19 44 64
6594 5 19 44 68
6595 5 19 44 70
6596 5 19 44 74
6597 3 39 44 43
6598 3 39 44 45
6599 6 39 44 49
6600 3 39 44 69
6601 1 39 44 14
6602 3 39 44 18
6603 3 39 44 20
6604 5 39 44 24
6605 1 39 44 38
6606 1 39 44 40
6607 5 39 44 48
6608 5 39 44 50
6609 1 39 44 64
6610 3 39 44 68
6611 3 39 44 70
6612 5 39 44 74
6613 6 43 44 45
6614 3 43 44 49
6615 3 43 44 69
6616 3 43 44 14
6617 1 43 44 18
6618 5 43 44 20
6619 3 43 44 24
6620 1 43 44 38
6621 5 43 44 40
6622 1 43 44 48
6623 5 43 44 50
6624 3 43 44 64
6625 1 43 44 68
6626 5 43 44 70
6627 3 43 44 74
6628 3 45 44 49
6629 3 45 44 69
6630 3 45 44 14
6631 5 45 44 18
6632 1 45 44 20
6633 3 45 44 24
6634 5 45 44 38
6635 1 45 44 40
6636 5 45 44 48
6637 1 45 44 50
6638 3 45 44 64
6639 5 45 44 68
6640 1 45 44 70
6641 3 45 44 74
6642 3 49 44 69
6643 5 49 44 14
6644 3 49 44 18
6645 3 49 44 20
6646 1 49 44 24
6647 5 49 44 38
6648 5 49 44 40
6649 1 49 44 48
6650 1 49 44 50
6651 5 49 44 64
6652 3 49 44 68
6653 3 49 44 70
6654 1 49 44 74
6655 5 69 44 14
6656 5 69 44 18
6657 5 69 44 20
6658 5 69 44 24
6659 3 69 44 38
6660 3 69 44 40
6661 3 69 44 48
6662 3 69 44 50
6663 1 69 44 64
6664 1 69 44 68
6665 1 69 44 70
6666 1 69 44 74
6667 2 14 44 18
6668 2 14 44 20
6669 3 14 44 24
6670 2 14 44 38
6671 2 14 44 40
6672 4 14 44 48
6673 4 14 44 50
6674 3 14 44 64
6675 4 14 44 68
6676 4 14 44 70
6677 6 14 44 74
6678 3 18 44 20
6679 2 18 44 24
6680 2 18 44 38
6681 4 18 44 40
6682 2 18 44 48
6683 4 18 44 50
6684 4 18 44 64
6685 3 18 44 68
6686 6 18 44 70
6687 4 18 44 74
6688 2 20 44 24
6689 4 20 44 38
6690 2 20 44 40
6691 4 20 44 48
6692 2 20 44 50
6693 4 20 44 64
6694 6 20 44 68
6695 3 20 44 70
6696 4 20 44 74
6697 4 24 44 38
6698 4 24 44 40
6699 2 24 44 48
6700 2 24 44 50
6701 6 24 44 64
6702 4 24 44 68
6703 4 24 44 70
6704 3 24 44 74
6705 3 38 44 40
6706 3 38 44 48
6707 6 38 44 50
6708 2 38 44 64
6709 2 38 44 68
6710 4 38 44 70
6711 4 38 44 74
6712 6 40 44 48
6713 3 40 44 50
6714 2 40 44 64
6715 4 40 44 68
6716 2 40 44 70
6717 4 40 44 74
6718 3 48 44 50
6719 4 48 44 64
6720 2 48 44 68
6721 4 48 44 70
6722 2 48 44 74
6723 4 50 44 64
6724 4 50 44 68
6725 2 50 44 70
6726 2 50 44 74
6727 2 64 44 68
6728 2 64 44 70
6729 3 64 44 74
6730 3 68 44 70
6731 2 68 44 74
6732 2 70 44 74
6733 3 20 45 40
6734 3 20 45 44
6735 3 20 45 41
6736 3 20 45 50
6737 6 20 45 70
6738 1 20 45 15
6739 1 20 45 19
6740 1 20 45 16
6741 1 20 45 25
6742 3 20 45 39
6743 3 20 45 36
6744 3 20 45 49
6745 3 20 45 46
6746 5 20 45 65
6747 5 20 45 69
6748 5 20 45 66
6749 5 20 45 75
6750 3 40 45 44
6751 3 40 45 41
6752 6 40 45 50
6753 3 40 45 70
6754 1 40 45 15
6755 3 40 45 19
6756 3 40 45 16
6757 5 40 45 25
6758 1 40 45 39
6759 1 40 45 36
6760 5 40 45 49
6761 5 40 45 46
6762 1 40 45 65
6763 3 40 45 69
6764 3 40 45 66
6765 5 40 45 75
6766 6 44 45 41
6767 3 44 45 50
6768 3 44 45 70
6769 3 44 45 15
6770 1 44 45 19
6771 5 44 45 16
6772 3 44 45 25
6773 1 44 45 39
6774 5 44 45 36
6775 1 44 45 49
6776 5 44 45 46
6777 3 44 45 65
6778 1 44 45 69
6779 5 44 45 66
6780 3 44 45 75
6781 3 41 45 50
6782 3 41 45 70
6783 3 41 45 15
6784 5 41 45 19
6785 1 41 45 16
6786 3 41 45 25
6787 5 41 45 39
6788 1 41 45 36
6789 5 41 45 49
6790 1 41 45 46
6791 3 41 45 65
6792 5 41 45 69
6793 1 41 45 66
6794 3 41 45 75
6795 3 50 45 70
6796 5 50 45 15
6797 3 50 45 19
6798 3 50 45 16
6799 1 50 45 25
6800 5 50 45 39
6801 5 50 45 36
6802 1 50 45 49
6803 1 50 45 46
6804 5 50 45 65
6805 3 50 45 69
6806 3 50 45 66
6807 1 50 45 75
6808 5 70 45 15
6809 5 70 45 19
6810 5 70 45 16
6811 5 70 45 25
6812 3 70 45 39
6813 3 70 45 36
6814 3 70 45 49
6815 3 70 45 46
6816 1 70 45 65
6817 1 70 45 69
6818 1 70 45 66
6819 1 70 45 75
6820 2 15 45 19
6821 2 15 45 16
6822 3 15 45 25
6823 2 15 45 39
6824 2 15 45 36
6825 4 15 45 49
6826 4 15 45 46
6827 3 15 45 65
6828 4 15 45 69
6829 4 15 45 66
6830 6 15 45 75
6831 3 19 45 16
6832 2 19 45 25
6833 2 19 45 39
6834 4 19 45 36
6835 2 19 45 49
6836 4 19 45 46
6837 4 19 45 65
6838 3 19 45 69
6839 6 19 45 66
6840 4 19 45 75
6841 2 16 45 25
6842 4 16 45 39
6843 2 16 45 36
6844 4 16 45 49
6845 2 16 45 46
6846 4 16 45 65
6847 6 16 45 69
6848 3 16 45 66
6849 4 16 45 75
6850 4 25 45 39
6851 4 25 45 36
6852 2 25 45 49
6853 2 25 45 46
6854 6 25 45 65
6855 4 25 45 69
6856 4 25 45 66
6857 3 25 45 75
6858 3 39 45 36
6859 3 39 45 49
6860 6 39 45 46
6861 2 39 45 65
6862 2 39 45 69
6863 4 39 45 66
6864 4 39 45 75
6865 6 36 45 49
6866 3 36 45 46
6867 2 36 45 65
6868 4 36 45 69
6869 2 36 45 66
6870 4 36 45 75
6871 3 49 45 46
6872 4 49 45 65
6873 2 49 45 69
6874 4 49 45 66
6875 2 49 45 75
6876 4 46 45 65
6877 4 46 45 69
6878 2 46 45 66
6879 2 46 45 75
6880 2 65 45 69
6881 2 65 45 66
6882 3 65 45 75
6883 3 69 45 66
6884 2 69 45 75
6885 2 66 45 75
6886 3 21 46 41
6887 3 21 46 50
6888 3 21 46 47
6889 3 21 46 26
6890 6 21 46 71
6891 1 21 46 16
6892 1 21 46 25
6893 1 21 46 22
6894 1 21 46 1
6895 3 21 46 45
6896 3 21 46 42
6897 3 21 46 30
6898 3 21 46 27
6899 5 21 46 66
6900 5 21 46 75
6901 5 21 46 72
6902 5 21 46 51
6903 3 41 46 50
6904 3 41 46 47
6905 6 41 46 26
6906 3 41 46 71
6907 1 41 46 16
6908 3 41 46 25
6909 3 41 46 22
6910 5 41 46 1
6911 1 41 46 45
6912 1 41 46 42
6913 5 41 46 30
6914 5 41 46 27
6915 1 41 46 66
6916 3 41 46 75
6917 3 41 46 72
6918 5 41 46 51
6919 6 50 46 47
6920 3 50 46 26
6921 3 50 46 71
6922 3 50 46 16
6923 1 50 46 25
6924 5 50 46 22
6925 3 50 46 1
6926 1 50 46 45
6927 5 50 46 42
6928 1 50 46 30
6929 5 50 46 27
6930 3 50 46 66
6931 1 50 46 75
6932 5 50 46 72
6933 3 50 46 51
6934 3 47 46 26
6935 3 47 46 71
6936 3 47 46 16
6937 5 47 46 25
6938 1 47 46 22
6939 3 47 46 1
6940 5 47 46 45
6941 1 47 46 42
6942 5 47 46 30
6943 1 47 46 27
6944 3 47 46 66
6945 5 47 46 75
6946 1 47 46 72
6947 3 47 46 51
6948 3 26 46 71
6949 5 26 46 16
6950 3 26 46 25
6951 3 26 46 22
6952 1 26 46 1
6953 5 26 46 45
6954 5 26 46 42
6955 1 26 46 30
6956 1 26 46 27
6957 5 26 46 66
6958 3 26 46 75
6959 3 26 46 72
6960 1 26 46 51
6961 5 71 46 16
6962 5 71 46 25
6963 5 71 46 22
6964 5 71 46 1
6965 3 71 46 45
6966 3 71 46 42
6967 3 71 46 30
6968 3 71 46 27
6969 1 71 46 66
6970 1 71 46 75
6971 1 71 46 72
6972 1 71 46 51
6973 2 16 46 25
6974 2 16 46 22
6975 3 16 46 1
6976 2 16 46 45
6977 2 16 46 42
6978 4 16 46 30
6979 4 16 46 27
6980 3 16 46 66
6981 4 16 46 75
6982 4 16 46 72
6983 6 16 46 51
6984 3 25 46 22
6985 2 25 46 1
6986 2 25 46 45
6987 4 25 46 42
6988 2 25 46 30
6989 4 25 46 27
6990 4 25 46 66
6991 3 25 46 75
6992 6 25 46 72
6993 4 25 46 51
6994 2 22 46 1
6995 4 22 46 45
6996 2 22 46 42
6997 4 22 46 30
6998 2 22 46 27
6999 4 22 46 66
7000 6 22 46 75
7001 3 22 46 72
7002 4 22 46 51
7003 4 1 46 45
7004 4 1 46 42
7005 2 1 46 30
7006 2 1 46 27
7007 6 1 46 66
7008 4 1 46 75
7009 4 1 46 72
7010 3 1 46 51
7011 3 45 46 42
7012 3 45 46 30
7013 6 45 46 27
7014 2 45 46 66
7015 2 45 46 75
7016 4 45 46 72
7017 4 45 46 51
7018 6 42 46 30
7019 3 42 46 27
7020 2 42 46 66
7021 4 42 46 75
7022 2 42 46 72
7023 4 42 46 51
7024 3 30 46 27
7025 4 30 46 66
7026 2 30 46 75
7027 4 30 46 72
7028 2 30 46 51
7029 4 27 46 66
7030 4 27 46 75
7031 2 27 46 72
7032 2 27 46 51
7033 2 66 46 75
7034 2 66 46 72
7035 3 66 46 51
7036 3 75 46 72
7037 2 75 46 51
7038 2 72 46 51
7039 3 22 47 42
7040 3 22 47 46
7041 3 22 47 48
7042 3 22 47 27
7043 6 22 47 72
7044 1 22 47 17
7045 1 22 47 21
7046 1 22 47 23
7047 1 22 47 2
7048 3 22 47 41
7049 3 22 47 43
7050 3 22 47 26
7051 3 22 47 28
7052 5 22 47 67
7053 5 22 47 71
7054 5 22 47 73
7055 5 22 47 52
7056 3 42 47 46
7057 3 42 47 48
7058 6 42 47 27
7059 3 42 47 72
7060 1 42 47 17
7061 3 42 47 21
7062 3 42 47 23
7063 5 42 47 2
7064 1 42 47 41
7065 1 42 47 43
7066 5 42 47 26
7067 5 42 47 28
7068 1 42 47 67
7069 3 42 47 71
7070 3 42 47 73
7071 5 42 47 52
7072 6 46 47 48
7073 3 46 47 27
7074 3 46 47 72
7075 3 46 47 17
7076 1 46 47 21
7077 5 46 47 23
7078 3 46 47 2
7079 1 46 47 41
7080 5 46 47 43
7081 1 46 47 26
7082 5 46 47 28
7083 3 46 47 67
7084 1 46 47 71
7085 5 46 47 73
7086 3 46 47 52
7087 3 48 47 27
7088 3 48 47 72
7089 3 48 47 17
7090 5 48 47 21
7091 1 48 47 23
7092 3 48 47 2
7093 5 48 47 41
7094 1 48 47 43
7095 5 48 47 26
7096 1 48 47 28
7097 3 48 47 67
7098 5 48 47 71
7099 1 48 47 73
7100 3 48 47 52
7101 3 27 47 72
7102 5 27 47 17
7103 3 27 47 21
7104 3 27 47 23
7105 1 27 47 2
7106 5 27 47 41
7107 5 27 47 43
7108 1 27 47 26
7109 1 27 47 28
7110 5 27 47 67
7111 3 27 47 71
7112 3 27 47 73
7113 1 27 47 52
7114 5 72 47 17
7115 5 72 47 21
7116 5 72 47 23
7117 5 72 47 2
7118 3 72 47 41
7119 3 72 47 43
7120 3 72 47 26
7121 3 72 47 28
7122 1 72 47 67
7123 1 72 47 71
7124 1 72 47 73
7125 1 72 47 52
7126 2 17 47 21
7127 2 17 47 23
7128 3 17 47 2
7129 2 17 47 41
7130 2 17 47 43
7131 4 17 47 26
7132 4 17 47 28
7133 3 17 47 67
7134 4 17 47 71
7135 4 17 47 73
7136 6 17 47 52
7137 3 21 47 23
7138 2 21 47 2
7139 2 21 47 41
7140 4 21 47 43
7141 2 21 47 26
7142 4 21 47 28
